value,channels,time,altitude,station_latitude,station_longitude,station_height,time_offset,altitude_offset,wavelength,zenith_cosine,z0,integration_start_time,integration_end_time,max_countrate,countrate_limit_bin,merge1_top_bin,merge1_bottom_bin,merge1_mean_diff,merge2_top_bin,merge2_bottom_bin,merge2_mean_diff,temperature,temperature_err
0,0,82332000,120768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,120868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,120968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,121968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,122968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,123968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,124968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,125968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,126968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,127968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,128968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,129968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,130968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,131968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,132968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,133968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,134968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,135968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,136068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
0,0,82332000,136168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,80532000,84122000,9855000,239,375,346,-0.18688558,0,0,0.0,0.0,0.0
